x,y,z
0.6301858550759584,0.40844953475315193,0.260747878254052
0.6275585590990994,0.3541686392456997,0.2877096514816383
0.6249246536568864,0.2967738638923766,0.3157470716564187
0.6224094031127017,0.23935848797353187,0.3421464940652269
0.6194381685276769,0.20907527456654385,0.3799640455420691
0.6157730726965022,0.23939138696269358,0.4628757651069383
0.6148659041395467,0.32288285818462625,0.49059262448820773
0.6125605499277421,0.40709170221030855,0.4509144891828081
0.6131283853812215,0.4352757582008444,0.358696193688376
0.6178101572766731,0.395327307227212,0.2958332416011361
0.6247824548408267,0.3054630309480662,0.25667096050137683
0.6304767086553849,0.21394892709009727,0.25154601771868323
0.6378773941767528,0.09292394371023176,0.2775429900324521
0.6349991802186148,0.007980495908077197,0.32724767278957034
0.6177751816422659,-0.06840352118068703,0.3985142599589181
0.610569271420861,-0.03273146880408554,0.47657231829528557
0.6033566322844052,0.06214454248436202,0.48455808212721485
0.5991883330361836,0.11774362505121122,0.42230054836600195
0.6028556730273028,0.10910549344338692,0.3492539432211068
0.6148270708857374,0.03603711990243285,0.28619713114129197
0.625850916333705,-0.05080275372350271,0.27179139186197154
0.6334807369493967,-0.13815752622882643,0.27564990457038063
0.6347790263617947,-0.2166315799914119,0.31546446736028033
0.63518641849079,-0.29711777350647134,0.3545485171838165
0.6289120240562892,-0.356174000224649,0.4065638550398656
0.6070080888905341,-0.3070351616206835,0.4868147111379868
0.5964000416831983,-0.2353268689684099,0.5042580637361578
0.6042353691688178,-0.15048932159410036,0.4378274584000147
0.6198610260109184,-0.16721985204318607,0.3467872784134528
0.6292679185411514,-0.24551702834682676,0.29400177598414845
0.6322146035756334,-0.31874776500846136,0.2819677736020805
0.6335748408574428,-0.3828344629369862,0.2794885232906169
