x,y,z
0.5676894421849871,0.33086269084007125,0.2813669730295594
0.5676894421849871,0.33086269084007125,0.2813669730295594
0.5680584134039747,0.33259052697258346,0.28252382282576904
0.5689781718273533,0.33708625918612134,0.2855555032106337
0.5705054832839676,0.3452820871963053,0.29116302864062105
0.5723812549655648,0.35718823618002293,0.2994963703779192
0.5738936000745298,0.36949551471276704,0.3083469220798526
0.574706817118517,0.3782733097946916,0.3148088077878125
0.5751184215434566,0.3840092422847887,0.31909979330759564
0.5752948745102996,0.3869912889658532,0.3213522586882769
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5753049081107208,0.3871750825323199,0.3214915731043425
0.5752500140030505,0.38628160172051873,0.32382531990288166
0.5750450449334186,0.38369661489177975,0.3304780880969945
0.5745688786193026,0.37946815799871697,0.3410607482961918
0.5736192056625292,0.3734920794878161,0.3554377089450721
0.5719203859660884,0.36562736489906666,0.37343865780273633
0.5703131220746627,0.35963182894377577,0.38653758496812396
0.5690198609834358,0.35537436049780097,0.39554241763341813
0.5682540675786033,0.35302299910630736,0.40041658522343204
0.5681174136723128,0.3526145949145387,0.4012562224756462
0.5681174136723128,0.3526145949145387,0.4012562224756462
0.5681174136723128,0.3526145949145387,0.4012562224756462
0.5681174136723128,0.3526145949145387,0.4012562224756462
0.5681174136723128,0.3526145949145387,0.4012562224756462
0.5681174136723128,0.3526145949145387,0.4012562224756462
0.5681174136723128,0.3526145949145387,0.4012562224756462
0.5681174136723128,0.3526145949145387,0.4012562224756462
0.5681174136723128,0.3526145949145387,0.4012562224756462
0.5680021467894393,0.3507950622804593,0.4018890488501393
0.5676186623577756,0.34541481312103384,0.4037468765258898
0.5669531804676092,0.33765734332084507,0.40639040186903597
0.5655826138576906,0.32501999403769194,0.4106082066307679
0.5633248580982646,0.3089718781896342,0.41580638056634933
0.5609023187016813,0.29511448557486314,0.4201525319858963
0.5585220440906387,0.2834727635244002,0.4237011961946666
0.5569968761444235,0.2767297712427006,0.42571346716751346
0.5558973237042083,0.2721434771609491,0.427063918299632
0.555653180453565,0.27115292844942995,0.4273536447401274
0.555653180453565,0.27115292844942995,0.4273536447401274
0.555653180453565,0.27115292844942995,0.4273536447401274
0.555653180453565,0.27115292844942995,0.4273536447401274
0.555653180453565,0.27115292844942995,0.4273536447401274
0.555653180453565,0.27115292844942995,0.4273536447401274
0.555653180453565,0.27115292844942995,0.4273536447401274
0.555653180453565,0.27115292844942995,0.4273536447401274
0.555653180453565,0.27115292844942995,0.4273536447401274
0.555653180453565,0.27115292844942995,0.4273536447401274
0.5556980375882266,0.26886340129230213,0.4267030594210778
0.5557632802787881,0.2629703125469924,0.425031006533122
0.5556919859468169,0.2520525440938527,0.4219422199750599
0.5551942628308156,0.23728382095211248,0.4177802447005422
0.5538381373248092,0.21800733441296352,0.41237082263969316
0.5520130478921366,0.20140265265214854,0.4077264439246877
0.5502457809785967,0.18902261325498582,0.40426967675092573
0.5490823253995502,0.18198284438917933,0.40230535236231324
0.5482697791992442,0.17744163734850768,0.40103846981702884
0.5481861005115358,0.17698900281934823,0.40091220195620914
0.5481861005115358,0.17698900281934823,0.40091220195620914
0.5481861005115358,0.17698900281934823,0.40091220195620914
0.5481861005115358,0.17698900281934823,0.40091220195620914
0.5481861005115358,0.17698900281934823,0.40091220195620914
0.5481861005115358,0.17698900281934823,0.40091220195620914
0.5481861005115358,0.17698900281934823,0.40091220195620914
0.5481861005115358,0.17698900281934823,0.40091220195620914
0.5481861005115358,0.17698900281934823,0.40091220195620914
0.5481861005115358,0.17698900281934823,0.40091220195620914
0.5481861005115358,0.17698900281934823,0.40091220195620914
0.5481861005115358,0.17698900281934823,0.40091220195620914
0.5481861005115358,0.17698900281934823,0.40091220195620914
0.5481861005115358,0.17698900281934823,0.40091220195620914
0.5481861005115358,0.17698900281934823,0.40091220195620914
0.5484097667362878,0.17585669149259617,0.39923244223925747
0.5490117535749501,0.17257220377568416,0.39439104142152803
0.5498061342763042,0.16750733059632983,0.387012525880014
0.5507722571929128,0.15914928265432188,0.375053409345112
0.5513450934859728,0.15025825038915097,0.36260453467184606
0.5514745557568042,0.14249860894812688,0.35194994258247814
0.5513762126450299,0.13740014371957085,0.3450482461644283
0.5512410461478856,0.1341945865105511,0.3407469843959149
0.5511915198165501,0.1332681969382514,0.3395092475924717
0.5511915198165501,0.1332681969382514,0.3395092475924717
0.5511915198165501,0.1332681969382514,0.3395092475924717
0.5511915198165501,0.1332681969382514,0.3395092475924717
0.5511915198165501,0.1332681969382514,0.3395092475924717
0.5511915198165501,0.1332681969382514,0.3395092475924717
0.5511915198165501,0.1332681969382514,0.3395092475924717
0.5511915198165501,0.1332681969382514,0.3395092475924717
0.5515327517448019,0.13080350025513554,0.3380818567936533
0.552337564658688,0.12449227185479045,0.3344339576284686
0.5536185046198975,0.11223556372302124,0.32737631621779617
0.5548173811056714,0.09448326058009102,0.31720646671025854
0.5552423471883967,0.07672875393179082,0.3070814735643056
0.5549620266945843,0.060751704247805856,0.297995325632329
0.5544972231852654,0.051270794894237755,0.29260949781014955
0.5541775703790134,0.04648401974125022,0.28989089893174025
0.554113961838804,0.04562251100466692,0.2894016207621445
0.554113961838804,0.04562251100466692,0.2894016207621445
0.554113961838804,0.04562251100466692,0.2894016207621445
0.554113961838804,0.04562251100466692,0.2894016207621445
0.554113961838804,0.04562251100466692,0.2894016207621445
0.554113961838804,0.04562251100466692,0.2894016207621445
0.554113961838804,0.04562251100466692,0.2894016207621445
0.554113961838804,0.04562251100466692,0.2894016207621445
0.554113961838804,0.04562251100466692,0.2894016207621445
0.554113961838804,0.04562251100466692,0.2894016207621445
0.554338256492814,0.04323201094814613,0.28890722804830193
0.5549105098785877,0.03650591084076889,0.28751710450716883
0.5556946285806645,0.024896857044546212,0.28512049500399206
0.5563588218888974,0.008735977187041121,0.28178796295662134
0.5565213308166178,-0.008444155673432334,0.27824688906158257
0.5563198375753862,-0.019861612072359362,0.2758927283969007
0.5561117073900026,-0.025939614375603125,0.2746387761959075
0.5559873370294154,-0.028847096877070856,0.27403868844141366
0.5559873370294154,-0.028847096877070856,0.27403868844141366
0.5559873370294154,-0.028847096877070856,0.27403868844141366
0.5559873370294154,-0.028847096877070856,0.27403868844141366
0.5559873370294154,-0.028847096877070856,0.27403868844141366
0.5559873370294154,-0.028847096877070856,0.27403868844141366
0.5559873370294154,-0.028847096877070856,0.27403868844141366
0.5559873370294154,-0.028847096877070856,0.27403868844141366
0.5561776505844758,-0.031226692548731956,0.2743360657878836
0.5566145093019238,-0.0372865669962459,0.2750936085213417
0.5572763208004206,-0.049250367976659735,0.27659051501767296
0.5577369291369226,-0.0645607071171385,0.27850961606080304
0.5577874984588223,-0.077793064637277,0.2801724088834623
0.5576531700311542,-0.08618459241004775,0.2812293405184173
0.5575414035106423,-0.09026019121285667,0.28174344208331836
0.5575360675242564,-0.0904306179679116,0.2817649515326479
0.5575360675242564,-0.0904306179679116,0.2817649515326479
0.5575360675242564,-0.0904306179679116,0.2817649515326479
0.5575360675242564,-0.0904306179679116,0.2817649515326479
