x,y,z
0.5936776,0.2865948,0.2950387
0.5894629,0.2520119,0.3285767
0.5783972,0.196684,0.4114814
0.5762251,0.1899659,0.4630331
0.5748556,0.1845783,0.5360909
0.5700588,0.1115842,0.5227381
0.5701285,0.09995489,0.4624629
0.5740766,0.09038641,0.3864787
0.5828552,0.08027574,0.313431
0.5841664,0.03031906,0.2818766
0.5782998,-0.06172354,0.3043256
0.5719531,-0.09906621,0.3831718
0.5709162,-0.1265837,0.4685897
0.5739608,-0.1589706,0.5485504
0.572459,-0.2227768,0.5254291
0.5698594,-0.2168145,0.4374818
0.5716302,-0.2331468,0.3649762
0.5788094,-0.2914766,0.2841518
0.586082,-0.3666239,0.2397258
