x,y,z
0.6840208,0.3373854,0.3015075
0.6733382,0.2734154,0.3587151
0.6698786,0.2343547,0.4103246
0.6624013,0.205302,0.5054041
0.6536009,0.1796201,0.5709895
0.6509398,0.1215906,0.5189269
0.6574143,0.1151219,0.4309083
0.6645067,0.1160518,0.3543143
0.6657023,0.05113011,0.2937455
0.6581069,-0.03741777,0.3309022
0.6534929,-0.06856006,0.4131397
0.639965,-0.08388568,0.514218
0.6292849,-0.1143739,0.5745264
0.6422138,-0.1675954,0.5191691
0.6519424,-0.185026,0.4291652
0.6453032,-0.2012857,0.367674
0.639384,-0.2646997,0.2920657
0.6468566,-0.332483,0.2724589
0.6508446,-0.3613465,0.2683283
