x,y,z
0.6735862,0.2667176,0.2810559
0.6674181,0.2021461,0.3237259
0.6636975,0.1820119,0.3814183
0.6679682,0.1689619,0.4553838
0.6766247,0.1589551,0.5164266
0.6841366,0.1099853,0.5626425
0.6711293,0.06932934,0.4812882
0.6615003,0.06930487,0.4060631
0.6539739,0.07500335,0.2951794
0.646421,-0.003712424,0.2659888
0.6421776,-0.1016063,0.3135712
0.643503,-0.1210848,0.3797439
0.6456209,-0.1294407,0.4285313
0.6483678,-0.1376208,0.4934031
0.653144,-0.1534737,0.5540247
0.6631801,-0.2260809,0.5480461
0.6618702,-0.2477794,0.4363266
0.6591638,-0.2557445,0.3657398
0.6547419,-0.2752115,0.3067089
0.6514804,-0.3247083,0.2684712
0.6496299,-0.372923,0.2512658
0.6485903,-0.3967184,0.2455611
