x,y,z
0.5609285,0.3309779,0.2768507
0.5590678,0.2728454,0.3268086
0.5556241,0.2326457,0.3815227
0.5518987,0.2114404,0.466729
0.5505651,0.2062322,0.5539981
0.5461555,0.1431095,0.5646328
0.544768,0.1139378,0.4831684
0.5484135,0.1057443,0.410396
0.5644274,0.1073396,0.3117663
0.5684385,0.02688758,0.2728934
0.5589381,-0.04795631,0.3160664
0.5475732,-0.08906808,0.3934973
0.545972,-0.1158353,0.4905388
0.5523924,-0.1333617,0.5590496
0.5510784,-0.1957079,0.5553466
0.544288,-0.2125058,0.4582434
0.5513858,-0.2235919,0.3560475
0.5632388,-0.2656608,0.282685
0.5675403,-0.3706006,0.2427602
0.567607,-0.3877545,0.2402129
