x,y,z
0.6028897,0.3246332,0.344595
0.5954381,0.2804922,0.3921137
0.5970643,0.251058,0.4478289
0.6026596,0.2288375,0.5110967
0.6077861,0.2173792,0.5583967
0.608457,0.1825593,0.6158404
0.5947474,0.1442688,0.6027309
0.5777925,0.1329962,0.5107853
0.5752198,0.1287813,0.4343034
0.5891976,0.08992254,0.3468981
0.594997,0.01282827,0.3292056
0.5886662,-0.06555773,0.3848534
0.5738183,-0.07853028,0.4839075
0.5756126,-0.09649695,0.5567291
0.5817555,-0.1635238,0.6082641
0.5767298,-0.2149123,0.5094144
0.5771707,-0.2262564,0.4350907
0.5866284,-0.2730604,0.351573
0.5972073,-0.3575304,0.3185513
