x,y,z
0.6807193,0.3377896,0.2859432
0.6696718,0.2831204,0.3351849
0.6647539,0.2592801,0.3788273
0.6628949,0.2348904,0.4756501
0.663458,0.1874996,0.5388397
0.6595542,0.1465531,0.4809788
0.661936,0.1442655,0.3806676
0.6736205,0.1412788,0.2836292
0.6687032,0.04532372,0.2778538
0.663505,-0.01070758,0.3326415
0.6567599,-0.03796455,0.4289999
0.6487725,-0.04746134,0.5177977
0.6462086,-0.1190742,0.5233377
0.6553271,-0.1344861,0.4108763
0.6586096,-0.1423691,0.3348247
0.6643957,-0.1934334,0.2674795
0.6720667,-0.2842562,0.245679
