x,y,z
0.6485856230324204,0.36195860475635405,0.28426349251996563
0.6407234958183368,0.3283454885190734,0.3204244059249606
0.630788631755474,0.2929593177605339,0.3680514262422989
0.6222104240462834,0.2687043097113571,0.4198179508957808
0.6129201718027755,0.262241008525403,0.5257775577781978
0.6073557475705268,0.23271908932466723,0.5900649229212457
0.606041694172418,0.167405249419829,0.5567367770334414
0.6124153178445289,0.14582062632631734,0.4578519673545006
0.6198694503667748,0.13266861248288217,0.39448724589553363
0.6316542208391293,0.09278697337644792,0.30310942493283255
0.6165195281660331,-0.010866139628491756,0.29467010420526996
0.6135496465946108,-0.06197234753781688,0.371192191698163
0.610065811539576,-0.08161553402541327,0.4584514321312957
0.595577390703169,-0.10321809615974653,0.5567087879202183
0.5884046696089223,-0.13960813250919307,0.5875658375648879
0.5965865385765748,-0.19234986083770356,0.5109738479868466
0.6044585554506184,-0.20097346691065535,0.43728311127993247
0.600918246137322,-0.2542748172827512,0.35541948975244875
0.5985446101911506,-0.34223587991364035,0.30943733417930386
0.5984013293658691,-0.36104251342628535,0.30332144878530365
