x,y,z
0.6620194955659195,0.18106575149893334,0.3747476410487458
0.6620177754007346,0.1810637151173327,0.3747473944332155
0.6620159635508781,0.18106449281879713,0.3747452166544478
0.6620152927510394,0.18106488393283784,0.3747451424639442
0.6620152951675562,0.18106486510801661,0.3747451400602524
0.6620151035759702,0.18106606762363742,0.3747452862376822
0.6620140931119607,0.18106714855748482,0.3747445401571826
0.6620142808320366,0.18106860828342267,0.37474566297489864
0.6620132733438435,0.18106968830895476,0.3747449192979774
0.6620131435195882,0.18107029054536314,0.3747460187743157
0.6620128123483165,0.18107157836905863,0.3747465914907038
0.6620124150035527,0.1810728055001062,0.37474491424990086
0.6620127837333036,0.1810742864163374,0.3747473351692926
0.6620124427679432,0.18107493300197533,0.37474661122731057
0.6620126056506529,0.1810749374903572,0.3747473351692926
0.6620117520170746,0.18107745837771308,0.37474661122731057
0.6620117897972484,0.18107746880090908,0.37474771575267163
0.6620111860913201,0.18107874216828343,0.37474638416871386
0.6620112481409337,0.18107937754199507,0.37474718394415674
0.6620115700919912,0.1810808243424953,0.37474793347953494
0.6619721751975014,0.18092200058737903,0.3747151007464241
0.66273309717738,0.17796803735905836,0.37495171622472934
0.663637979154585,0.17412931470392976,0.3752004717454662
0.6653847392131315,0.16660545192606424,0.37577148231585766
0.667593562537244,0.15629170347495824,0.3765212179482996
0.6700513626997687,0.1436715903245457,0.37740732931881227
0.671760643483536,0.13415879859258967,0.3780874091970823
0.6728064919736847,0.12785803196333503,0.3785347540499616
0.6733955771977881,0.12415419860324248,0.3788192732505604
0.6737624531110278,0.12175660391803232,0.37899080399404006
0.6737683072469386,0.12178025523377775,0.3789952045235938
0.6737678101232902,0.12178016306243582,0.37899467784264473
0.6737671745841408,0.12178002575730236,0.37899400091757274
0.673765580800407,0.12177972043902793,0.37899227655400713
0.673764658063222,0.1217795493633606,0.37899129903885176
0.6737634701698159,0.12177930996211146,0.37899001991708925
0.6737615781597919,0.12177762306114824,0.37898769992194437
0.6737610809880684,0.12177753089126402,0.3789871732861215
0.6737599803716577,0.12177730927454325,0.3789859697731701
