x,y,z
0.5867354,0.1846191,0.5206075
0.5762141,0.1371198,0.5329334
0.5609939,0.08593789,0.5649251
0.5422319,0.04745337,0.6252316
0.5333732,0.0698721,0.6925216
0.5355663,0.1178572,0.7332416
0.5415497,0.1657119,0.7528654
0.5502287,0.2113344,0.763903
