x,y,z
0.6138826,0.2237969,0.3199222
0.6158617,0.1483279,0.3375326
0.6192923,0.09736788,0.3749752
0.6231866,0.07278803,0.4170411
0.6260496,0.1003432,0.4703467
0.6258476,0.1517343,0.5027381
0.6242415,0.201274,0.51413
0.6232256,0.226282,0.5176353
