x,y,z
0.6193776555127912,0.20938201959859265,0.31917202609937023
0.6193740260385922,0.20938222289954345,0.31916843498089353
0.6193706982461964,0.20938251585680456,0.31916595445482254
0.6193665572081495,0.20938258733674125,0.3191627336620362
0.6193640876929014,0.20938454563805745,0.31916043807976635
0.6193616879818815,0.20938524739691422,0.3191596751859418
0.6193592948574381,0.20938590984419314,0.31915697823672284
0.6193571067981836,0.20938801499131754,0.3191558273199603
0.6193026599471997,0.20916537399231358,0.3191455105476002
0.620151464309171,0.20434098231662584,0.3205042602260114
0.6216190768444515,0.19558662224099094,0.3230389173358915
0.623898314022505,0.17959258157222577,0.3275698016949725
0.6259938971501664,0.16073127342233232,0.3328794383436974
0.6271197073022422,0.14690172619577965,0.3366965165292488
0.627549420636505,0.14015187637453902,0.3385469020978449
0.6277630187976951,0.136684435835631,0.33952977952819496
0.6277798307264058,0.13671783939729354,0.3395393401045196
0.6277780200347156,0.1367193263960986,0.33953786067419767
0.6277759749249479,0.13671895433739006,0.33953575114225854
0.6277729671608635,0.136718387625357,0.33953271679078756
0.6277700710707146,0.13671780640371212,0.3395299191272969
0.6277657843133655,0.13671699465541823,0.3395258011744704
0.6277621614930644,0.13671620134161896,0.33952234025954764
0.6277573069953964,0.13671517364286165,0.3395188222284915
0.6277542741677192,0.13671266428857431,0.3395156061771958
0.627750406780007,0.13671182563852974,0.3395120885297189
0.627747319137472,0.1367098829962765,0.3395090739291684
0.6277452727415558,0.13670938709705127,0.33950716366903344
0.6277433629109217,0.13670904151646002,0.3395063328324841
0.6277416400363384,0.136708652085396,0.3395048209946062
0.6277416840671957,0.1367073246164308,0.33950605303547354
0.6277409954306217,0.13670715680536544,0.33950404907671317
0.6277405090279482,0.13670579537002261,0.3395033768471779
0.627740088618132,0.1367057195736206,0.3395043829605999
0.6276671822119423,0.1365617008655292,0.33952136888912443
0.6279387153984003,0.13350686347380303,0.34203081171538774
0.6283866017004544,0.12834632362855977,0.3463598581859928
0.6289377436459979,0.11866373228270029,0.3543448495224978
0.6292365602189322,0.10584041627451797,0.36478870764387894
0.6291300115093923,0.095913941185363,0.3728305873710196
0.6289531313248995,0.09021249200240157,0.3774200952174256
0.6288108275742056,0.08706338299420484,0.37996635584088434
0.6288418835834416,0.0870137461791804,0.38006660067220455
0.6288405981846337,0.0870160726457291,0.38006564921378727
0.6288386636619381,0.0870145922650488,0.38006252917337224
0.628836799937217,0.08701435822585511,0.38006062222356696
0.62883311807439,0.08701390319579054,0.38005791409948875
0.6288281685885646,0.08701198933033572,0.38005280157274646
0.6288247461160971,0.08701031314962662,0.3800492368346228
0.6288202091582143,0.087007855940923,0.38004491853370925
0.6288144636992381,0.08700586139484529,0.3800390538305348
0.6288107380974648,0.08700415048717561,0.3800351987741054
0.6287363839429471,0.08694312026687748,0.3800253621367061
0.6285218326072594,0.086145821490857,0.38275815618039144
0.6281465893643261,0.08470951848313743,0.38793139914920427
0.6272124590068539,0.08180239618402474,0.3979860268087846
0.6259458245642107,0.0785324458779875,0.4089874459836128
0.624990006870204,0.07631796317379953,0.4161464445439609
0.6244987228726128,0.07527616242230036,0.4195433570961168
0.6244455789673093,0.07507548587077856,0.42017885581432324
0.6244480684443441,0.07507698024712411,0.42017922426651466
0.6244462676985771,0.07507666045550332,0.42017881480903096
0.624443733569484,0.07507627145857772,0.42017713841650806
0.6244400331243659,0.07507574778120385,0.4201746681375592
0.6244370746490779,0.07507410184190827,0.4201713127399269
0.6244330015844776,0.07507356572147142,0.4201679116911259
0.6244296812037019,0.07507430963968878,0.4201644558019275
0.624426549437411,0.07507268556979507,0.42016246960780523
0.6244235204682617,0.07507229033910663,0.4201601578982104
0.6244211283064833,0.07507200362942178,0.4201575222966434
0.6244192869998987,0.07507177226684934,0.4201555019989347
0.6244172735265372,0.07507151496315606,0.42015644377966854
0.6244164641997684,0.07506959631213002,0.4201553142469042
0.6244088661428054,0.07512415444506967,0.4203978979310825
0.624177025635877,0.07653417028258598,0.423530165177912
0.6237460893244006,0.07880342637593829,0.4284106477644761
0.6233701869252294,0.08067530874170774,0.4326011303926822
0.6221569521569825,0.08557803319551455,0.44359203810846237
0.6204568338444855,0.09103822488279929,0.45632654998792566
0.6189555904191202,0.09503321418066148,0.46597245891111083
0.6181049751433695,0.09705765925985362,0.47097920242630076
0.6175843544776874,0.09824534608462501,0.4739457507218544
0.6175635271342779,0.09824002025480054,0.4739455276715189
0.6175638343501163,0.09823878177572708,0.4739458431378293
0.6175641851058198,0.09823871827549803,0.4739464797534714
0.6175654584855824,0.09823874324412263,0.47394842025426187
0.6175659858357256,0.09823985860559252,0.4739484858870112
0.6175680001341084,0.0982400923246536,0.47395127372418844
0.617570036494168,0.0982402696302905,0.4739541777364473
0.6175725989705275,0.09824187312574319,0.4739579020318804
0.6175744016706135,0.09824390933021358,0.47396076185821256
0.6175769742469382,0.09824546119942035,0.47396448842481564
0.6175787847700549,0.0982469488966354,0.47396717196366966
0.6175798908540311,0.09824896357307966,0.4739701710386286
0.6175813307934256,0.0982503730695039,0.4739700348290785
0.6175816945639764,0.09825223245330943,0.4739720964777566
0.61761460889475,0.098371435107577,0.47407856630633116
0.617895447264428,0.10142982382348296,0.4762013552669584
0.6182578874638927,0.10667346219917663,0.4798573733567142
0.6187960888286335,0.11741221691828366,0.48735726119680745
0.6190350093902487,0.1310753025551541,0.49692350510235017
0.6188881767993489,0.14069709996110003,0.5036529104784678
0.6187143543938485,0.14565823968431235,0.50710626623647
0.6186160571816004,0.14749197983595252,0.5083522203267069
0.6186131040229788,0.1474730497529272,0.5083380363946989
0.6186144508699355,0.14747147684923922,0.5083397078507552
0.6186145202204945,0.14747078361709612,0.5083433517743825
0.6186146868654583,0.14747073591465423,0.5083460569626431
0.6186161956080574,0.14747105221682288,0.5083520043344183
0.6186168151563635,0.1474711169841305,0.5083566315568883
0.6186183574581103,0.14747145342783707,0.5083638212716407
0.6186203025418358,0.14747186385411906,0.5083702108160503
0.6186216943417339,0.14747282132906314,0.5083779738202564
0.6186238503201679,0.1474726680813708,0.5083844337124414
0.6186963288660255,0.14763472882134113,0.5085086758015042
0.6193333326370153,0.1518891729015758,0.5098140357888343
0.6204482019694383,0.16017377030418808,0.5121600179630476
0.6222370447538399,0.176139130850287,0.5167140982836657
0.623506355573841,0.19127803127163795,0.5210758766130645
0.6241411512563636,0.20202904929521828,0.5241948317856466
0.6243816732245329,0.20726294263990064,0.5256847946917983
0.6243654434816666,0.20785445567054475,0.5258119646918602
0.6243673261012825,0.20784513586016884,0.525809943479758
0.6243689186315228,0.2078457333196064,0.5258131736141363
0.6243699714038609,0.2078448331573331,0.5258139272479865
0.6243722514227279,0.20784566068557397,0.5258169691476051
0.6243740108440663,0.20784635990224803,0.5258195976413624
0.624375057437601,0.2078467744650431,0.5258204672554491
0.6243769552429345,0.20784886372739877,0.5258241812011079
0.6243793195058764,0.2078483297585518,0.5258281261141939
0.6243808539815918,0.2078489077779366,0.5258298546835349
0.6243822824130316,0.20784941354267283,0.5258322532385827
0.624384137060234,0.2078500528758807,0.525835441557363
0.6243851229344158,0.20785038295846858,0.5258371780920479
0.62438608004543,0.20785206612482737,0.525839494756089
0.6243867700009279,0.20785232464044065,0.5258405926383312
0.6243886886024183,0.2078516226707935,0.5258411892432293
0.6243887808206534,0.2078529978915124,0.5258420609224105
0.6243885857293774,0.2078529050634859,0.5258418347158024
0.6243890070809546,0.2078530919141815,0.5258416816094925
0.6243890805875859,0.20785307074905934,0.5258427063955696
0.6244344996221729,0.2079822343641583,0.5258942424879808
0.6250240535801473,0.21160567034799233,0.5265110301558155
0.6263390245050042,0.22082806426621032,0.527994333501138
0.6269168320181135,0.22613678564049214,0.5287753777963884
0.6284178717945057,0.2384918303871006,0.5309059250171622
0.6289922086226634,0.2447555055525515,0.5319023521571885
0.6291431327396797,0.24663980044405379,0.5322013123977485
0.6291379957357831,0.2466315374170006,0.5321924692974426
0.6291387374826993,0.2466303451152005,0.5321949017433585
0.6291387570863637,0.24663028228962058,0.5321939445912499
0.6291394248062956,0.2466304393997303,0.5321958847299931
0.6291406055558852,0.24663083372968894,0.5321971123522119
0.6291419903322214,0.24663060868643494,0.5321997927632235
0.629142172866229,0.2466313167873776,0.5322009446557959
