x,y,z
0.7298935427343256,0.2588991338744922,0.4632096224023827
0.729893182579589,0.2589014134247538,0.4632114320685039
0.7298950112305314,0.2588997550722793,0.4632173165052571
0.729896435753322,0.2589002678791788,0.463220891810762
0.7298957555380373,0.25890247186222937,0.4632226786469784
0.7298972554440084,0.25890300667725574,0.46322633477332686
0.7298981786715734,0.25890096769493354,0.46322891216273177
0.7298990324430934,0.25890372122268623,0.46323200465684466
0.7298992358097314,0.2589037344016604,0.46323259379230297
0.7299008080163694,0.25890198813239657,0.4632362647748144
0.72990074234388,0.2589043910333521,0.4632375937376073
0.7299012076293995,0.2589045555139358,0.4632384785295923
0.7299011013818203,0.2589044710230061,0.46323904997792487
0.7299015214645166,0.25890466645610166,0.4632411959526014
0.7299015214645166,0.25890466645610166,0.4632411959526014
0.7299015442347634,0.2589046790974776,0.46323992272281744
0.7298943581283778,0.2585586746716299,0.4633984753164614
0.7298852361045918,0.253818967949676,0.46541728560464923
0.7297548446928778,0.2443508042416596,0.4695614355316269
0.7295873263224537,0.2370767425449487,0.4727269241959041
0.7287645307459094,0.22135093591884694,0.4793537222662534
0.7278425358277933,0.20891572767868086,0.4845552041379996
0.727315117388655,0.20293253105849085,0.4870489223789787
0.7271307751800496,0.2008554975127299,0.4879646010669072
0.7271342139269216,0.20086695679278022,0.48797172516448917
0.7271324686482511,0.20086951273614284,0.48797032357046133
0.727132200427344,0.200867828798032,0.48796675608313544
0.727130417656573,0.20086734298954487,0.4879641177270996
0.7271273902275874,0.20086646665297359,0.4879589615055814
0.7271255985309366,0.20086438686963506,0.48795387280826696
0.7271236117078637,0.20086381007141185,0.48794904049050136
0.7271214011484629,0.20086317860529343,0.4879451375804754
0.7271184890520097,0.2008623453447152,0.4879385428639613
0.7271164466557469,0.2008602221382307,0.4879355587462638
0.727119193759576,0.20092544813286523,0.4881189701598898
0.7272559259545179,0.20123127160982354,0.4887328852073648
0.7274078435658334,0.20147444592774932,0.4893271971539418
0.7275628986063373,0.20172203850788364,0.489952277110448
0.7277305082472669,0.20190004614014623,0.49058260997502223
0.7279041102424583,0.20210339510802755,0.49123855151916773
0.7282897523219305,0.20236568686586748,0.4925413980461478
0.7288342441226526,0.20251988111494962,0.4942460210333658
0.729478263446604,0.2024924403679376,0.4960638951180515
0.7303235711076209,0.20222208336310707,0.49828631249118316
0.73133891618174,0.20156460738081222,0.5008105060996066
0.7325019062299262,0.2004360071230773,0.5035500937096069
0.7337481403244689,0.19878625397460895,0.5063306248063412
0.7350266057512592,0.1965338213283767,0.5091454277434263
0.7362561032207982,0.1936843119069174,0.5118043766044592
0.7373821194811923,0.1901292867162998,0.5143116677980565
0.7382496081361886,0.18605461387738584,0.5163969161650399
0.7387680469616632,0.18124243445578647,0.5180409332938
0.738761354450152,0.1766423755993451,0.5188948714028327
0.7382870062515674,0.17244045704806374,0.5191628928095234
0.7374727561844752,0.16892097895226393,0.5189404605915598
0.7363509653355312,0.1658528303990555,0.5184611120136727
0.7350928115364179,0.16351269510010238,0.517783002624032
0.7337227452587453,0.16171237911802058,0.5170520443112463
0.7323573782620858,0.1604340403302166,0.5163303920621802
0.7310852678641941,0.15956040491173454,0.5157061004406539
0.7298241707557208,0.15900750708634664,0.5151738024536079
0.7288010965753812,0.1587072751245641,0.5147868123867179
0.7277625372720887,0.15858663678262336,0.5144426162779032
0.7271329266790335,0.15858600240340476,0.5142414280813942
0.7266623495979858,0.15861562743695737,0.5141240131311485
0.7261717772397686,0.15867317519308352,0.5140052261520438
0.7257006253984747,0.15876337724226483,0.513908424320127
0.7252290091174756,0.15887229207419043,0.5138481328420971
0.7247735426404757,0.15904055802916617,0.5137925027768065
0.7247581930160727,0.15905487305256277,0.5138204692372281
0.7247565388554368,0.15905579086752505,0.5138183805463737
0.7247560701422467,0.1590555484277043,0.5138178586786687
0.7247541430590063,0.15905489912139814,0.5138147304490369
0.7247528693697607,0.15905428581156178,0.513811249018886
0.7247512142992694,0.1590535378069973,0.5138098063128029
0.7247492178148657,0.1590527445462975,0.5138061550225416
0.7247480350592472,0.1590507024773825,0.5138034595605462
0.7247456921502252,0.1590514231056704,0.5137995774974408
0.7247441493027312,0.15905091657870057,0.5137982004344261
0.7247429212953542,0.15904913961414358,0.5137937660440652
0.7247413709017612,0.15905013856840824,0.5137913732555099
