x,y,z
0.610101,0.3907771,0.3497642
0.6115565,0.3407107,0.3761404
0.60852,0.2859706,0.4073942
0.5996901,0.2295624,0.4445847
0.5968719,0.2281422,0.5229934
0.6030129,0.2819766,0.5685972
0.6012921,0.3788143,0.5582317
0.5933547,0.4265943,0.4916941
0.5935394,0.4037161,0.3985831
0.6081512,0.2926509,0.3476758
0.6140427,0.2182976,0.3434067
0.6076869,0.09557073,0.3654002
0.5993135,0.02142819,0.4140359
0.6015894,-0.05208733,0.5049772
0.5953101,0.01303886,0.5721368
0.5896242,0.08669215,0.5667721
0.5900279,0.1342726,0.4656498
0.6011791,0.084063,0.3966186
0.6137606,0.001947927,0.3692276
0.6235059,-0.08600712,0.3622348
0.6284453,-0.1887048,0.3728521
0.6251509,-0.2418121,0.4059994
0.6155314,-0.3321852,0.471725
0.6044662,-0.3405989,0.5388975
0.5964255,-0.2581932,0.5854462
0.6018003,-0.1761038,0.5401891
0.6144787,-0.1791875,0.468375
0.6307355,-0.2462138,0.3978918
0.6366054,-0.2910759,0.3790524
0.6439615,-0.3660047,0.3623319
0.6478305,-0.4126548,0.3549613
