x,y,z
0.6474693,0.3947615,0.3545241
0.63169,0.3314332,0.3984042
0.6110449,0.2395209,0.4341117
0.5932822,0.2147531,0.5102458
0.587989,0.2671156,0.5918064
0.5928188,0.3395649,0.5989627
0.6033033,0.3999714,0.5289187
0.6171157,0.3846491,0.4209921
0.6254552,0.3222542,0.3616079
0.6280659,0.2361865,0.3422579
0.6279418,0.1469011,0.3410171
0.6211687,0.04231352,0.3857059
0.6207462,-0.05434002,0.4232767
0.6085305,-0.09656316,0.4929051
0.5903041,-0.0727948,0.5616232
0.5723405,0.01323519,0.5981747
0.5764544,0.08632194,0.5480727
0.5942113,0.1057781,0.4550793
0.611527,0.06534152,0.3793825
0.6210561,-0.00326944,0.3531641
0.6283086,-0.09225969,0.3491243
0.631773,-0.1894447,0.373937
0.6330997,-0.276744,0.4281957
0.6403011,-0.3548611,0.4701192
0.6310049,-0.3644685,0.5373554
0.6114286,-0.3018423,0.5854567
0.6032041,-0.2301967,0.5664217
0.6084407,-0.1816937,0.4808608
0.6190877,-0.1988827,0.4116356
0.6337029,-0.2714742,0.3645415
0.6463396,-0.3558189,0.3470745
0.6499501,-0.3808148,0.3435533
