x,y,z
0.6814426,0.4608739,0.3496408
0.6740374,0.4107894,0.385861
0.661711,0.3507319,0.4295784
0.6416706,0.2871054,0.4870064
0.6275734,0.2877375,0.5481287
0.6208606,0.3601802,0.6075407
0.6290899,0.4412204,0.5828546
0.6484991,0.4836481,0.483799
0.6592345,0.460172,0.4134519
0.6642115,0.3893184,0.3609154
0.6627954,0.3014667,0.3411729
0.6589667,0.2022003,0.3386096
0.6527238,0.131556,0.363879
0.6475995,0.05117641,0.4020277
0.645076,-0.02690105,0.4419208
0.630505,-0.05158525,0.5319358
0.6166945,0.007624034,0.5897589
0.6062134,0.09418648,0.5868763
0.6053234,0.1548554,0.5287949
0.6191515,0.1477897,0.4322535
0.6418485,0.06232164,0.3673103
0.6551861,-0.02211176,0.3471723
0.6615266,-0.1103413,0.3430282
0.6543005,-0.2042045,0.3785745
0.6520835,-0.279607,0.4263736
0.6540698,-0.3386541,0.4876628
0.6387179,-0.3112352,0.5751071
0.6270628,-0.2569338,0.6004459
0.615972,-0.1670074,0.5672561
0.6239389,-0.1434677,0.4502425
0.6385645,-0.2030603,0.3756078
0.6516805,-0.286717,0.353923
0.6614544,-0.3612679,0.3556163
0.6657524,-0.3945366,0.3580215
