x,y,z
0.650203,0.3798618,0.3502928
0.6386041,0.3280036,0.3849818
0.629443,0.2767155,0.4183376
0.6234749,0.2211206,0.4466784
0.6160898,0.1762702,0.4918069
0.6047909,0.1859948,0.5557011
0.5953033,0.2707046,0.6105407
0.5992302,0.3309394,0.6059557
0.6181886,0.4008055,0.5418279
0.6357193,0.3924999,0.4573865
0.6435605,0.3389496,0.3909709
0.6427211,0.2428559,0.3550179
0.6415621,0.1414545,0.3436054
0.6444787,0.06703356,0.362987
0.64112,-0.009263352,0.4103959
0.6229748,-0.104195,0.4418873
0.5936896,-0.149937,0.5028321
0.5752034,-0.1172455,0.5806733
0.5725768,-0.04659072,0.5994298
0.5844867,0.03534019,0.5451583
0.6090367,0.04811787,0.4500569
0.6329076,-0.007455871,0.3712845
0.6445,-0.07961053,0.3419299
0.6524541,-0.1673212,0.3371321
0.650662,-0.2504988,0.3868611
0.6417373,-0.3110516,0.4504344
0.635884,-0.3903819,0.487393
0.6060807,-0.3769207,0.5816168
0.5957299,-0.3348704,0.6016337
0.5828106,-0.2509013,0.5805823
0.5876607,-0.2197279,0.5150454
0.6040315,-0.2333174,0.4436549
0.631469,-0.3046558,0.3836981
0.6518658,-0.3764053,0.3633953
0.6613576,-0.412374,0.356462
